BillNo;Itemname;Quantity;Price;CustomerID;
2605;Potatoes;4;3.97;38816;
2606;Pasta;3;1.59;67236;
2606;Tomatoes;4;6.76;67236;
2606;Cheese;4;8.38;67236;
2607;Yogurt;1;5.84;35249;
2607;Pasta;3;9.33;35249;
2607;Tomatoes;2;6.37;35249;
2607;Chicken;5;7.54;35249;
2607;Bananas;2;3.20;35249;
2607;Coffee;5;9.04;35249;
2607;Apples;3;5.39;35249;
2608;Apples;4;5.32;52950;
2608;Oranges;2;1.14;52950;
2608;Yogurt;5;9.70;52950;
2608;Bananas;3;9.44;52950;
2608;Cheese;5;7.35;52950;
2608;Potatoes;4;6.10;52950;
2609;Bananas;2;7.74;33308;
2609;Milk;4;1.04;33308;
2609;Juice;1;7.47;33308;
2609;Cereal;5;3.02;33308;
2609;Butter;4;1.08;33308;
2610;Cereal;1;9.40;64116;
2610;Juice;4;6.79;64116;
2610;Bread;4;3.95;64116;
2610;Cheese;5;2.62;64116;
2610;Bananas;1;9.83;64116;
2610;Pasta;4;4.62;64116;
2610;Sugar;1;1.20;64116;
2610;Milk;4;4.65;64116;
2611;Bananas;2;1.76;56162;
2611;Cheese;1;7.31;56162;
2611;Tomatoes;5;2.96;56162;
2611;Pasta;3;4.75;56162;
2612;Coffee;5;2.16;53529;
2612;Tea;4;8.41;53529;
2612;Eggs;1;7.19;53529;
2612;Oranges;4;7.44;53529;
2612;Sugar;4;1.11;53529;
2613;Cereal;4;1.64;54081;
2613;Tomatoes;2;6.88;54081;
2613;Bananas;1;9.02;54081;
2613;Chicken;5;2.34;54081;
2613;Milk;4;9.40;54081;
2614;Coffee;2;8.67;86511;
2614;Pasta;4;1.72;86511;
2614;Oranges;3;1.70;86511;
2614;Apples;5;9.64;86511;
2614;Tea;3;1.56;86511;
2614;Bread;4;6.67;86511;
2614;Eggs;3;6.39;86511;
2614;Bananas;4;2.33;86511;
2615;Oranges;1;7.69;22666;
2615;Apples;4;3.09;22666;
2615;Pasta;3;1.67;22666;
2615;Bananas;3;1.59;22666;
2616;Onions;3;7.23;82999;
2616;Coffee;3;4.61;82999;
2616;Juice;4;5.52;82999;
2616;Oranges;4;3.39;82999;
2616;Tea;1;8.00;82999;
2616;Sugar;2;9.57;82999;
2617;Coffee;4;5.33;95724;
2617;Butter;5;4.36;95724;
2617;Sugar;4;4.26;95724;
2617;Eggs;2;8.59;95724;
2617;Bread;2;1.05;95724;
2617;Tomatoes;3;3.73;95724;
2617;Juice;1;3.71;95724;
2618;Oranges;5;8.06;29664;
2618;Potatoes;2;1.10;29664;
2618;Sugar;1;4.62;29664;
2618;Pasta;1;3.48;29664;
2618;Coffee;5;8.56;29664;
2618;Apples;5;6.44;29664;
2618;Yogurt;1;1.55;29664;
2618;Tea;5;3.18;29664;
2619;Butter;1;6.74;87843;
2619;Sugar;5;8.09;87843;
2619;Coffee;4;1.16;87843;
2619;Bread;2;9.33;87843;
2620;Juice;4;3.56;45067;
2620;Cheese;1;2.94;45067;
2620;Milk;4;3.25;45067;
2620;Bananas;3;5.25;45067;
2620;Cereal;3;9.19;45067;
2620;Bread;4;7.83;45067;
2620;Yogurt;4;2.17;45067;
2621;Chicken;4;6.97;32874;
2621;Onions;2;3.41;32874;
2621;Potatoes;4;9.23;32874;
2622;Cereal;2;4.78;84952;
2622;Apples;2;1.64;84952;
2622;Tea;2;0.99;84952;
2622;Potatoes;3;4.39;84952;
2622;Tomatoes;2;1.29;84952;
2622;Onions;2;5.48;84952;
2622;Sugar;5;3.53;84952;
2622;Chicken;4;2.94;84952;
2623;Apples;4;4.93;70601;
2623;Tomatoes;5;6.79;70601;
2623;Onions;2;5.67;70601;
2623;Potatoes;2;1.78;70601;
2623;Tea;3;5.08;70601;
2623;Bananas;5;7.25;70601;
2623;Chicken;5;1.49;70601;
2624;Potatoes;5;3.25;72161;
2624;Onions;3;5.47;72161;
2624;Tomatoes;5;6.26;72161;
2625;Apples;4;5.71;18777;
2625;Chicken;4;4.16;18777;
2625;Onions;3;4.97;18777;
2625;Tea;3;4.97;18777;
2625;Sugar;3;8.67;18777;
2625;Tomatoes;2;1.43;18777;
2625;Potatoes;3;8.81;18777;
2626;Cereal;3;9.89;53345;
2626;Bananas;3;7.40;53345;
2626;Apples;2;4.39;53345;
2626;Tomatoes;5;1.12;53345;
2626;Yogurt;3;6.20;53345;
2627;Tomatoes;4;7.46;84041;
2627;Chicken;1;1.78;84041;
2627;Potatoes;1;5.51;84041;
2627;Onions;2;2.03;84041;
2627;Coffee;3;2.00;84041;
2628;Bananas;3;8.36;30959;
2628;Yogurt;2;4.68;30959;
2628;Apples;2;5.36;30959;
2629;Butter;5;8.12;27165;
2629;Pasta;1;3.58;27165;
2629;Coffee;2;5.52;27165;
2629;Potatoes;5;4.87;27165;
2629;Juice;2;7.79;27165;
2629;Tea;2;3.24;27165;
2629;Sugar;3;7.10;27165;
2630;Apples;4;4.91;74912;
2630;Bananas;4;7.34;74912;
2630;Bread;5;2.23;74912;
2630;Yogurt;1;4.40;74912;
2630;Oranges;4;5.81;74912;
2631;Bananas;1;9.57;51482;
2631;Apples;5;6.07;51482;
2631;Yogurt;4;5.83;51482;
2632;Tomatoes;4;7.99;63794;
2632;Pasta;2;7.94;63794;
2632;Bananas;2;2.53;63794;
2632;Coffee;3;4.41;63794;
2632;Eggs;5;3.44;63794;
2632;Cheese;5;5.46;63794;
2632;Butter;1;6.06;63794;
2632;Yogurt;2;2.31;63794;
2633;Bananas;2;5.15;78295;
2633;Coffee;4;5.14;78295;
2633;Cheese;2;1.10;78295;
2633;Cereal;1;3.27;78295;
2633;Milk;2;6.72;78295;
2633;Chicken;2;2.76;78295;
2633;Eggs;1;3.02;78295;
2634;Apples;3;3.18;30623;
2634;Bananas;5;6.16;30623;
2634;Oranges;4;4.51;30623;
2635;Milk;3;3.45;52799;
2635;Sugar;1;1.77;52799;
2635;Potatoes;5;9.68;52799;
2635;Tomatoes;4;9.26;52799;
2635;Tea;5;8.51;52799;
2635;Coffee;4;2.55;52799;
2636;Milk;2;9.11;98543;
2636;Potatoes;5;9.87;98543;
2636;Tomatoes;1;5.47;98543;
2636;Pasta;1;7.27;98543;
2636;Cheese;2;2.20;98543;
2637;Yogurt;3;1.79;24508;
2637;Cheese;1;9.11;24508;
2637;Tomatoes;3;9.98;24508;
2637;Coffee;1;8.02;24508;
2637;Juice;5;8.88;24508;
2637;Tea;1;3.83;24508;
2637;Sugar;3;5.64;24508;
2638;Milk;2;1.79;16126;
2638;Cereal;4;4.88;16126;
2638;Bananas;3;3.93;16126;
2639;Eggs;4;8.59;82290;
2639;Cereal;3;7.85;82290;
2639;Juice;2;8.50;82290;
2639;Bananas;5;4.03;82290;
2639;Milk;4;4.77;82290;
2640;Cheese;5;6.24;28930;
2640;Bananas;1;1.18;28930;
2640;Apples;4;2.14;28930;
2640;Oranges;2;5.31;28930;
2641;Sugar;2;7.45;56789;
2641;Tea;1;5.50;56789;
2641;Bananas;3;5.39;56789;
2641;Coffee;4;9.28;56789;
2642;Coffee;3;9.41;29460;
2642;Bananas;2;8.65;29460;
2642;Sugar;3;9.51;29460;
2642;Tea;3;1.82;29460;
2643;Tea;2;5.31;38017;
2643;Onions;2;8.77;38017;
2643;Tomatoes;4;7.59;38017;
2643;Chicken;2;2.44;38017;
2643;Bananas;3;9.67;38017;
2643;Potatoes;1;3.45;38017;
2643;Coffee;4;1.66;38017;
2644;Butter;2;6.86;22164;
2644;Chicken;3;3.59;22164;
2644;Sugar;5;6.43;22164;
2644;Coffee;5;5.94;22164;
2644;Bread;2;8.46;22164;
2645;Coffee;1;5.85;92944;
2645;Pasta;3;4.27;92944;
2645;Sugar;2;1.90;92944;
2645;Tea;5;9.81;92944;
2646;Sugar;4;6.19;56182;
2646;Coffee;4;3.91;56182;
2646;Tea;1;1.45;56182;
2647;Tea;1;9.51;68030;
2647;Yogurt;2;7.51;68030;
2647;Sugar;2;4.91;68030;
2647;Oranges;2;1.07;68030;
2647;Coffee;4;7.45;68030;
2648;Bananas;2;7.03;64053;
2648;Potatoes;4;3.93;64053;
2648;Oranges;4;4.77;64053;
2648;Chicken;1;3.10;64053;
2648;Tomatoes;1;8.95;64053;
2648;Onions;3;9.91;64053;
2649;Oranges;1;8.92;69138;
2649;Cereal;2;3.62;69138;
2649;Apples;5;4.25;69138;
2649;Bananas;3;6.07;69138;
2650;Bananas;1;7.60;75516;
2650;Chicken;4;2.86;75516;
2650;Tea;4;5.59;75516;
2650;Apples;3;2.25;75516;
2650;Potatoes;4;8.68;75516;
2650;Milk;1;6.46;75516;
2650;Yogurt;5;6.40;75516;
2651;Bananas;1;2.84;56116;
2651;Oranges;3;8.72;56116;
2651;Apples;4;8.24;56116;
2652;Juice;1;7.62;78652;
2652;Yogurt;2;1.58;78652;
2652;Bread;2;5.45;78652;
2652;Apples;2;5.42;78652;
2652;Bananas;2;6.86;78652;
2652;Cereal;4;4.72;78652;
2653;Tomatoes;1;2.72;99980;
2653;Yogurt;5;7.26;99980;
2653;Onions;2;2.03;99980;
2653;Pasta;4;1.35;99980;
2653;Chicken;1;1.66;99980;
2653;Potatoes;1;8.15;99980;
2653;Butter;3;4.93;99980;
2653;Bananas;3;2.71;99980;
2654;Milk;3;9.72;78306;
2654;Onions;3;2.32;78306;
2654;Juice;4;7.39;78306;
2654;Cereal;5;5.88;78306;
2654;Cheese;5;1.52;78306;
2654;Tea;2;5.73;78306;
2654;Bananas;5;1.95;78306;
2654;Yogurt;1;9.28;78306;
2655;Pasta;3;7.09;80702;
2655;Apples;2;9.72;80702;
2655;Cheese;5;2.72;80702;
2655;Tomatoes;3;3.96;80702;
2656;Coffee;3;1.47;25390;
2656;Bread;2;1.60;25390;
2656;Tomatoes;5;4.52;25390;
2656;Butter;3;3.73;25390;
2656;Sugar;1;5.52;25390;
2656;Onions;1;3.56;25390;
2657;Chicken;3;5.73;45865;
2657;Tomatoes;5;6.62;45865;
2657;Onions;3;6.50;45865;
2658;Tea;1;6.87;69752;
2658;Sugar;5;6.74;69752;
2658;Coffee;4;3.63;69752;
2659;Yogurt;2;6.39;87304;
2659;Juice;5;4.78;87304;
2659;Coffee;2;5.60;87304;
2659;Potatoes;5;6.78;87304;
2659;Bread;5;8.18;87304;
2659;Butter;4;5.59;87304;
2659;Sugar;2;3.87;87304;
2659;Bananas;3;6.59;87304;
2660;Bananas;2;8.59;78336;
2660;Onions;3;7.54;78336;
2660;Tomatoes;4;6.06;78336;
2660;Potatoes;5;3.61;78336;
2660;Apples;4;8.31;78336;
2660;Yogurt;3;6.98;78336;
2660;Bread;5;7.26;78336;
2661;Coffee;5;8.05;37739;
2661;Cheese;1;8.14;37739;
2661;Sugar;4;9.32;37739;
2661;Bread;2;8.04;37739;
2661;Cereal;3;7.81;37739;
2661;Butter;3;6.99;37739;
2662;Butter;2;6.20;41801;
2662;Bananas;2;4.34;41801;
2662;Cereal;5;3.95;41801;
2662;Chicken;2;8.62;41801;
2662;Yogurt;4;7.87;41801;
2662;Sugar;2;3.70;41801;
2662;Milk;3;1.33;41801;
2663;Oranges;5;6.04;35913;
2663;Potatoes;1;5.61;35913;
2663;Chicken;1;9.60;35913;
2663;Sugar;5;8.21;35913;
2663;Tomatoes;5;8.28;35913;
2663;Coffee;2;9.84;35913;
2663;Onions;5;7.95;35913;
2663;Tea;1;6.45;35913;
2664;Pasta;3;4.53;32105;
2664;Chicken;2;9.72;32105;
2664;Coffee;2;7.21;32105;
2664;Tea;4;1.98;32105;
2664;Onions;1;6.61;32105;
2664;Sugar;4;7.97;32105;
2664;Eggs;2;2.40;32105;
2664;Milk;2;7.34;32105;
2665;Sugar;4;3.15;39057;
2665;Bread;3;4.61;39057;
2665;Coffee;1;5.76;39057;
2665;Butter;2;5.06;39057;
2665;Bananas;1;6.85;39057;
2666;Yogurt;3;6.10;71710;
2666;Apples;4;6.95;71710;
2666;Cheese;3;2.62;71710;
2666;Bananas;2;6.09;71710;
2666;Oranges;1;3.93;71710;
2667;Tea;2;8.16;87236;
2667;Onions;5;4.51;87236;
2667;Cheese;5;5.35;87236;
2667;Milk;2;1.44;87236;
2667;Cereal;5;3.70;87236;
2667;Bananas;1;5.46;87236;
2667;Juice;2;5.33;87236;
2667;Apples;3;3.81;87236;
2668;Bananas;1;8.61;35436;
2668;Cereal;4;9.61;35436;
2668;Juice;1;7.55;35436;
2668;Cheese;4;8.30;35436;
2668;Tea;1;2.92;35436;
2668;Potatoes;3;4.34;35436;
2668;Milk;3;7.70;35436;
2669;Butter;3;7.38;32220;
2669;Oranges;1;4.68;32220;
2669;Bananas;4;4.24;32220;
2669;Yogurt;2;3.74;32220;
2669;Apples;2;2.26;32220;
2669;Potatoes;2;9.74;32220;
2670;Yogurt;3;4.53;28610;
2670;Potatoes;1;1.77;28610;
2670;Apples;4;8.24;28610;
2670;Milk;1;3.36;28610;
2670;Bananas;3;6.94;28610;
2670;Tomatoes;4;3.81;28610;
2671;Bananas;5;9.55;40374;
2671;Butter;5;5.21;40374;
2671;Coffee;3;5.45;40374;
2671;Sugar;4;1.94;40374;
2671;Bread;4;2.67;40374;
2671;Tea;3;2.76;40374;
2671;Juice;4;5.88;40374;
2671;Onions;1;5.35;40374;
2672;Cereal;3;3.07;27036;
2672;Chicken;3;8.11;27036;
2672;Apples;1;4.57;27036;
2672;Cheese;1;4.98;27036;
2672;Tomatoes;1;7.33;27036;
2672;Potatoes;3;8.81;27036;
2672;Onions;3;7.82;27036;
2672;Bread;5;4.29;27036;
2673;Cereal;2;1.35;53057;
2673;Milk;5;7.07;53057;
2673;Bananas;2;8.53;53057;
2674;Juice;3;4.37;73424;
2674;Yogurt;1;6.17;73424;
2674;Eggs;3;4.43;73424;
2674;Apples;4;3.95;73424;
2674;Milk;3;7.59;73424;
2674;Chicken;2;3.31;73424;
2674;Tea;1;5.61;73424;
2674;Bananas;3;4.24;73424;
2675;Bread;2;7.16;10211;
2675;Tea;5;5.13;10211;
2675;Coffee;1;7.52;10211;
2675;Sugar;5;5.04;10211;
2675;Pasta;3;6.38;10211;
2675;Butter;4;9.60;10211;
2676;Cereal;5;9.42;67513;
2676;Oranges;1;4.33;67513;
2676;Milk;1;8.85;67513;
2676;Bananas;1;1.75;67513;
2677;Onions;4;7.08;10857;
2677;Tomatoes;4;4.11;10857;
2677;Milk;1;5.26;10857;
2677;Potatoes;5;6.79;10857;
2677;Butter;1;8.22;10857;
2677;Chicken;2;8.41;10857;
2678;Tomatoes;2;1.29;61995;
2678;Pasta;3;3.50;61995;
2678;Cheese;2;3.06;61995;
2678;Sugar;3;8.31;61995;
2679;Potatoes;3;7.65;29074;
2679;Bananas;5;9.36;29074;
2679;Cereal;1;9.68;29074;
2679;Milk;2;9.17;29074;
2679;Butter;3;1.15;29074;
2679;Oranges;5;7.42;29074;
2679;Cheese;5;4.82;29074;
2680;Tea;3;3.18;37063;
2680;Cheese;3;6.14;37063;
2680;Onions;4;6.74;37063;
2680;Tomatoes;5;8.72;37063;
2680;Eggs;5;7.03;37063;
2680;Milk;4;1.20;37063;
2680;Pasta;3;3.99;37063;
2681;Butter;4;6.88;25470;
2681;Bread;1;1.36;25470;
2681;Sugar;2;4.76;25470;
2681;Oranges;3;3.61;25470;
2681;Coffee;2;5.64;25470;
2682;Sugar;2;2.06;76896;
2682;Coffee;5;8.26;76896;
2682;Eggs;3;7.57;76896;
2682;Tea;4;8.90;76896;
2683;Apples;2;3.91;38762;
2683;Yogurt;1;4.95;38762;
2683;Tomatoes;5;5.03;38762;
2683;Potatoes;4;3.11;38762;
2683;Bananas;1;3.88;38762;
2683;Pasta;5;3.91;38762;
2683;Eggs;5;7.14;38762;
2684;Bananas;3;1.24;20534;
2684;Tea;5;1.04;20534;
2684;Pasta;1;4.51;20534;
2684;Apples;2;3.37;20534;
2684;Yogurt;2;2.28;20534;
2684;Chicken;4;3.86;20534;
2685;Bananas;1;8.13;76513;
2685;Oranges;4;9.04;76513;
2685;Apples;2;6.68;76513;
2685;Yogurt;5;5.51;76513;
2686;Sugar;4;1.50;96700;
2686;Tea;1;2.44;96700;
2686;Onions;5;6.21;96700;
2686;Coffee;2;1.91;96700;
2687;Apples;2;2.38;45687;
2687;Coffee;2;5.29;45687;
2687;Tea;2;2.13;45687;
2687;Chicken;4;1.56;45687;
2687;Sugar;5;7.24;45687;
2687;Potatoes;3;5.90;45687;
2687;Eggs;4;4.51;45687;
2688;Onions;1;6.38;85727;
2688;Coffee;3;5.47;85727;
2688;Sugar;3;8.53;85727;
2688;Pasta;3;3.79;85727;
2688;Tomatoes;4;5.56;85727;
2688;Tea;5;4.05;85727;
2688;Apples;1;9.80;85727;
2689;Apples;2;9.49;13015;
2689;Bananas;4;3.45;13015;
2689;Oranges;5;1.52;13015;
2690;Sugar;5;4.77;77554;
2690;Coffee;5;6.76;77554;
2690;Apples;4;3.94;77554;
2690;Tea;5;1.10;77554;
2690;Cheese;3;5.40;77554;
2690;Chicken;5;8.28;77554;
2691;Bananas;1;6.47;75855;
2691;Apples;1;8.13;75855;
2691;Oranges;1;7.89;75855;
2691;Cheese;5;5.78;75855;
2692;Oranges;5;4.54;65231;
2692;Sugar;2;1.16;65231;
2692;Onions;3;4.34;65231;
2692;Bread;3;8.82;65231;
2692;Butter;1;5.85;65231;
2692;Coffee;3;7.00;65231;
2692;Pasta;5;1.21;65231;
2692;Bananas;2;1.12;65231;
2693;Onions;3;3.34;31099;
2693;Bananas;3;1.25;31099;
2693;Apples;5;2.71;31099;
2693;Bread;5;7.91;31099;
2693;Pasta;2;4.82;31099;
2693;Yogurt;2;5.25;31099;
2693;Chicken;2;3.30;31099;
2693;Tea;4;8.26;31099;
2694;Tomatoes;5;4.87;41437;
2694;Eggs;1;2.95;41437;
2694;Apples;1;3.82;41437;
2694;Onions;2;8.50;41437;
2694;Chicken;5;4.32;41437;
2694;Potatoes;1;8.09;41437;
2695;Bread;3;9.48;11306;
2695;Potatoes;3;2.04;11306;
2695;Yogurt;5;9.36;11306;
2695;Onions;4;6.71;11306;
2695;Eggs;4;6.03;11306;
2695;Chicken;2;2.04;11306;
2695;Apples;2;6.95;11306;
2695;Tomatoes;2;2.46;11306;
2696;Tomatoes;4;5.76;11305;
2696;Pasta;4;2.81;11305;
2696;Eggs;5;6.04;11305;
2696;Cheese;5;9.80;11305;
2697;Milk;1;7.15;24459;
2697;Eggs;2;4.56;24459;
2697;Yogurt;2;9.66;24459;
2697;Pasta;3;8.07;24459;
2697;Tea;3;8.55;24459;
2697;Cheese;4;7.28;24459;
2697;Tomatoes;3;9.09;24459;
2697;Oranges;3;9.57;24459;
2698;Pasta;1;5.85;97968;
2698;Tomatoes;5;8.83;97968;
2698;Cheese;3;3.90;97968;
2699;Cheese;2;6.49;25770;
2699;Tomatoes;1;6.66;25770;
2699;Pasta;1;9.13;25770;
2700;Cereal;3;2.15;92887;
2700;Milk;3;9.82;92887;
2700;Bananas;3;8.43;92887;
2700;Chicken;2;6.46;92887;
2700;Pasta;4;8.43;92887;
2701;Tea;3;4.69;37171;
2701;Sugar;5;1.37;37171;
2701;Apples;3;5.71;37171;
2701;Coffee;5;5.24;37171;
2701;Eggs;3;1.99;37171;
2701;Tomatoes;1;2.10;37171;
2701;Potatoes;4;1.76;37171;
2701;Yogurt;2;5.69;37171;
2702;Coffee;1;6.00;14458;
2702;Bread;1;9.48;14458;
2702;Butter;3;6.85;14458;
2702;Eggs;1;7.75;14458;
2702;Sugar;5;9.70;14458;
2703;Milk;4;3.91;84229;
2703;Bananas;4;6.62;84229;
2703;Oranges;3;5.95;84229;
2703;Cereal;4;4.80;84229;
2704;Bananas;1;7.85;14835;
2704;Tea;1;5.04;14835;
2704;Apples;4;1.74;14835;
2704;Oranges;5;4.83;14835;
2705;Apples;3;9.65;79523;
2705;Bananas;1;1.32;79523;
2705;Oranges;1;7.50;79523;
2706;Cheese;1;9.38;16070;
2706;Chicken;3;7.28;16070;
2706;Pasta;4;7.29;16070;
2706;Eggs;1;9.19;16070;
2706;Bread;4;6.24;16070;
2706;Tomatoes;1;1.20;16070;
2707;Tomatoes;4;6.38;87863;
2707;Chicken;3;3.73;87863;
2707;Onions;3;4.55;87863;
2707;Pasta;4;3.47;87863;
2707;Potatoes;1;6.03;87863;
2707;Bread;3;7.16;87863;
2707;Milk;1;2.92;87863;
2707;Yogurt;5;6.67;87863;
2708;Yogurt;3;1.66;88722;
2708;Cereal;1;7.21;88722;
2708;Oranges;2;1.70;88722;
2708;Bananas;5;4.90;88722;
2708;Apples;2;8.96;88722;
2708;Bread;4;6.00;88722;
2708;Milk;1;3.44;88722;
2709;Cereal;5;7.11;27586;
2709;Cheese;5;7.43;27586;
2709;Bananas;2;6.64;27586;
2709;Yogurt;5;9.00;27586;
2709;Pasta;3;7.86;27586;
2709;Tomatoes;4;7.64;27586;
2709;Apples;5;3.75;27586;
2710;Bananas;5;6.56;81142;
2710;Onions;2;6.27;81142;
2710;Cereal;1;8.88;81142;
2710;Chicken;1;7.97;81142;
2710;Coffee;2;4.05;81142;
2710;Milk;5;1.56;81142;
2711;Tea;2;6.28;14498;
2711;Sugar;1;9.92;14498;
2711;Coffee;4;9.33;14498;
2712;Juice;1;6.55;76266;
2712;Bananas;4;7.59;76266;
2712;Coffee;4;8.25;76266;
2712;Oranges;2;9.06;76266;
2712;Apples;2;1.09;76266;
2712;Potatoes;2;4.16;76266;
2713;Tomatoes;4;3.22;62217;
2713;Onions;5;1.16;62217;
2713;Milk;1;9.71;62217;
2713;Chicken;4;9.96;62217;
2713;Juice;5;5.39;62217;
2713;Potatoes;3;1.98;62217;
2714;Bananas;5;3.13;35892;
2714;Coffee;5;5.22;35892;
2714;Sugar;1;1.97;35892;
2714;Cheese;2;4.72;35892;
2714;Butter;3;2.44;35892;
2714;Bread;5;7.65;35892;
2715;Coffee;4;6.77;81805;
2715;Oranges;5;6.50;81805;
2715;Apples;5;5.54;81805;
2715;Cheese;3;3.94;81805;
2715;Bananas;5;1.43;81805;
2716;Bananas;1;2.68;81009;
2716;Yogurt;5;2.32;81009;
2716;Tomatoes;4;4.63;81009;
2716;Pasta;5;8.98;81009;
2716;Potatoes;4;8.96;81009;
2716;Apples;1;9.24;81009;
2717;Bananas;3;8.96;66263;
2717;Pasta;4;8.61;66263;
2717;Tomatoes;5;4.22;66263;
2717;Cheese;2;4.13;66263;
2718;Yogurt;3;2.34;19772;
2718;Milk;4;6.30;19772;
2718;Coffee;3;8.81;19772;
2718;Cheese;2;7.84;19772;
2718;Cereal;5;8.58;19772;
2718;Bananas;5;1.66;19772;
2718;Tomatoes;5;2.10;19772;
2719;Bananas;4;8.11;20478;
2719;Pasta;2;5.56;20478;
2719;Apples;3;8.42;20478;
2719;Coffee;4;5.56;20478;
2719;Cheese;5;8.25;20478;
2719;Oranges;2;7.22;20478;
2720;Chicken;4;3.54;87127;
2720;Cereal;2;6.55;87127;
2720;Onions;1;1.53;87127;
2720;Pasta;5;6.28;87127;
2720;Sugar;1;2.12;87127;
2720;Bread;4;2.22;87127;
2720;Potatoes;1;4.55;87127;
2720;Tomatoes;5;7.55;87127;
2721;Cheese;4;3.79;78593;
2721;Pasta;4;9.27;78593;
2721;Tomatoes;2;2.85;78593;
2722;Oranges;3;1.42;43078;
2722;Bananas;2;5.39;43078;
2722;Eggs;3;8.41;43078;
2722;Onions;4;9.18;43078;
2722;Apples;2;9.87;43078;
2723;Coffee;2;9.72;86607;
2723;Pasta;1;8.66;86607;
2723;Chicken;4;4.68;86607;
2723;Cereal;1;2.64;86607;
2723;Bananas;5;5.61;86607;
2723;Milk;5;8.61;86607;
2723;Juice;1;9.09;86607;
2724;Sugar;1;7.52;67910;
2724;Pasta;5;2.39;67910;
2724;Cereal;3;6.74;67910;
2724;Bread;3;2.54;67910;
2724;Yogurt;4;2.41;67910;
2724;Tomatoes;2;2.46;67910;
2724;Bananas;5;7.77;67910;
2724;Cheese;4;3.52;67910;
2725;Apples;3;7.74;50080;
2725;Yogurt;1;9.21;50080;
2725;Bananas;1;1.63;50080;
2725;Eggs;4;8.73;50080;
2726;Tomatoes;4;5.43;42376;
2726;Chicken;1;2.37;42376;
2726;Onions;2;2.13;42376;
2727;Bananas;2;2.11;81067;
2727;Onions;2;7.91;81067;
2727;Apples;5;5.98;81067;
2727;Eggs;4;9.82;81067;
2727;Sugar;5;5.56;81067;
2727;Butter;4;3.70;81067;
2727;Milk;2;3.45;81067;
2727;Cereal;1;3.10;81067;
2728;Yogurt;4;2.78;77507;
2728;Bananas;2;2.50;77507;
2728;Apples;3;9.64;77507;
2728;Eggs;3;5.70;77507;
2729;Chicken;4;4.54;38502;
2729;Coffee;1;1.84;38502;
2729;Onions;3;6.44;38502;
2729;Oranges;5;8.26;38502;
2729;Potatoes;1;3.64;38502;
2729;Tomatoes;3;1.61;38502;
2730;Coffee;3;4.74;14541;
2730;Sugar;1;1.83;14541;
2730;Bread;1;9.84;14541;
2731;Chicken;5;5.79;48933;
2731;Oranges;5;9.68;48933;
2731;Cheese;3;2.39;48933;
2731;Tea;1;3.08;48933;
2731;Tomatoes;1;1.63;48933;
2731;Pasta;4;4.26;48933;
2732;Coffee;1;1.97;39467;
2732;Sugar;1;9.08;39467;
2732;Butter;1;2.49;39467;
2732;Eggs;1;4.59;39467;
2732;Tea;2;3.99;39467;
2733;Oranges;3;2.86;51001;
2733;Coffee;1;2.04;51001;
2733;Tea;2;7.82;51001;
2733;Apples;5;4.75;51001;
2733;Bananas;5;4.72;51001;
2733;Yogurt;4;7.62;51001;
2734;Potatoes;3;4.15;75753;
2734;Sugar;5;7.49;75753;
2734;Coffee;3;3.29;75753;
2734;Butter;1;5.92;75753;
2734;Bread;3;8.37;75753;
2734;Chicken;3;1.04;75753;
2734;Pasta;2;2.29;75753;
2734;Apples;5;9.40;75753;
2735;Pasta;2;4.03;37326;
2735;Tomatoes;5;5.56;37326;
2735;Tea;1;5.63;37326;
2735;Cheese;3;2.47;37326;
2735;Sugar;5;6.37;37326;
2736;Bread;2;5.79;73602;
2736;Butter;5;7.59;73602;
2736;Coffee;3;5.36;73602;
2736;Sugar;5;2.71;73602;
2737;Coffee;2;4.36;71967;
2737;Tomatoes;2;2.18;71967;
2737;Pasta;1;1.57;71967;
2737;Cheese;3;8.44;71967;
2738;Tomatoes;4;2.76;71155;
2738;Bananas;1;5.20;71155;
2738;Bread;1;6.80;71155;
2738;Coffee;2;7.92;71155;
2738;Cereal;4;5.49;71155;
2738;Milk;5;4.58;71155;
2739;Coffee;2;5.93;24221;
2739;Apples;1;6.98;24221;
2739;Yogurt;1;7.93;24221;
2739;Tea;2;8.18;24221;
2739;Juice;4;9.02;24221;
2739;Bananas;2;2.31;24221;
2739;Cheese;3;1.89;24221;
2739;Pasta;5;9.61;24221;
2740;Onions;3;3.22;14959;
2740;Sugar;2;9.29;14959;
2740;Chicken;2;2.47;14959;
2740;Tomatoes;2;9.48;14959;
2740;Potatoes;2;1.97;14959;
2741;Tea;1;4.37;11501;
2741;Pasta;1;4.00;11501;
2741;Coffee;5;7.84;11501;
2741;Sugar;2;1.62;11501;
2741;Bananas;5;5.84;11501;
2741;Chicken;2;2.23;11501;
2741;Butter;2;6.82;11501;
2741;Bread;2;6.65;11501;
2742;Tea;4;9.61;28072;
2742;Coffee;1;3.00;28072;
2742;Sugar;2;8.39;28072;
2742;Butter;1;1.64;28072;
2743;Coffee;5;4.62;28604;
2743;Potatoes;3;2.52;28604;
2743;Tea;3;3.22;28604;
2743;Bread;4;4.81;28604;
2743;Milk;3;6.82;28604;
2743;Onions;5;3.93;28604;
2743;Sugar;2;5.64;28604;
2744;Cheese;5;6.55;68761;
2744;Tomatoes;4;2.68;68761;
2744;Pasta;1;9.39;68761;
